NMT,anio,mes,dia,tipo,LAEQ,LAS01,LAS10,LAS50,LAS90,LAS99
28,2022,2,28,T,65.7,73.9,70,61.5,40.9,33.6
29,2022,2,28,D,58.2,65.2,61.4,53.7,46.6,43.1
29,2022,2,28,E,54.9,64.2,59.8,48.6,41.2,36.8
29,2022,2,28,N,51.9,64.6,53.5,36.9,32.7,32.1
29,2022,2,28,T,56.4,64.9,60.4,49.4,34,32.2
30,2022,2,28,D,59.8,68,61.8,57.6,53.2,50.3
30,2022,2,28,E,59.1,65,60,55.7,51.6,49.9
30,2022,2,28,N,52.9,62.3,55.8,48.2,45.1,44
30,2022,2,28,T,58.3,66.5,60.7,55.3,46,44.2
31,2022,2,28,D,62.4,71.9,67.2,56.8,49.9,47.3
31,2022,2,28,E,61.8,71.1,66.6,55.3,50.4,47.7
31,2022,2,28,N,52.4,65.4,53.7,44.5,40.3,37.9
31,2022,2,28,T,60.7,71.3,65.5,53.2,42.5,38.9
47,2022,2,28,D,65.4,77.4,68,52.6,47,44.3
47,2022,2,28,E,54.9,67.2,54.9,48,44,42.3
47,2022,2,28,N,49.6,61.8,51.2,42.9,37.3,34.3
47,2022,2,28,T,62.6,75,63.3,48.9,40,35.1
48,2022,2,28,D,62.4,65.9,62.5,59.7,56.5,53.5
48,2022,2,28,E,60.1,67.2,61.8,58.8,55,52.5
48,2022,2,28,N,53.9,60,56.2,51.7,46.6,43.1
48,2022,2,28,T,60.5,64.2,60.3,56.9,52.9,49.9
50,2022,2,28,D,65.8,72.7,67.2,64.2,61,58.5
50,2022,2,28,E,64.7,71,66.8,63.6,59.8,56.2
50,2022,2,28,N,61.1,67.5,63.2,56.3,48.7,44.8
50,2022,2,28,T,64.5,71,66.5,62.8,53,46
54,2022,2,28,D,60.7,67,63.2,59.5,56.2,53.8
54,2022,2,28,E,60.5,66.4,63.1,59.4,55.8,52.9
54,2022,2,28,N,54,61.5,55.2,50.7,48.9,48
54,2022,2,28,T,59.3,65,60.5,56.5,53.7,51.7
55,2022,2,28,D,59.9,63.9,59.1,53.2,49.1,46.4
55,2022,2,28,E,54.2,63,56.9,51.3,47.5,45.9
55,2022,2,28,N,50.8,59.7,53.9,46.7,41.7,40.6
55,2022,2,28,T,57.6,63,57.6,51.4,43.5,41.1
86,2022,2,28,D,56.4,64.8,59.6,53.5,48,44.4
86,2022,2,28,E,54.4,62.6,58,51.6,46.6,43.7
86,2022,2,28,N,54.1,67.6,52.9,42.6,36.8,36.1
86,2022,2,28,T,55.4,65,58.5,50.8,39.6,36.2
1,2022,3,1,D,64.3,70.5,66.8,63.2,57.6,55.1
1,2022,3,1,E,64.7,72.5,66.7,62.1,55.4,52.4
1,2022,3,1,N,60.8,67.5,63.2,54,47.1,42.8
1,2022,3,1,T,63.2,70.3,66.3,60.8,50.9,44.3
2,2022,3,1,D,69.9,76.5,70.7,67.8,65,62.2
2,2022,3,1,E,69.1,76.5,69.6,66.5,62.8,59.5
2,2022,3,1,N,67.5,71.8,68.2,62.3,56.5,52.3
2,2022,3,1,T,68.9,75,70,66.6,59.6,54.1
3,2022,3,1,D,62.8,72,65.5,59.8,55.2,50.4
3,2022,3,1,E,60.6,68.8,62.9,58.7,55.9,54
3,2022,3,1,N,57.1,69.4,59.6,50.7,44.3,40.8
3,2022,3,1,T,61.2,71.2,64.1,58,48.1,42.2
5,2022,3,1,D,60.9,66.7,63.3,59.8,56.1,53.1
5,2022,3,1,E,60,67,62.9,58.6,52.6,47.6
5,2022,3,1,N,56.6,62.5,56.4,46.7,38.3,36.5
5,2022,3,1,T,59.2,66,62.6,57.8,41.7,37.2
6,2022,3,1,D,69.9,77.3,72.5,67.9,62.7,60.6
6,2022,3,1,E,68.5,76,71.4,66.1,61.4,56.8
6,2022,3,1,N,63.5,71.9,66.4,58.4,51.3,48.2
6,2022,3,1,T,68.4,76,71.5,65.1,55.2,49.3
8,2022,3,1,D,65.9,72.4,67.4,63,59.8,56.9
8,2022,3,1,E,65.7,72.2,66.3,62,57.7,54.8
8,2022,3,1,N,58.7,66.8,61.8,55.4,47.4,45
8,2022,3,1,T,64.5,70.5,65.3,60.4,55.4,52.6
10,2022,3,1,D,65.6,73.3,69,62.5,57.5,54.6
10,2022,3,1,E,63.6,71.8,67.2,60.9,55.8,52.5
10,2022,3,1,N,57.1,68.4,59.9,50.1,47,46.1
10,2022,3,1,T,63.7,72.5,67.5,59.9,48.1,46.3
11,2022,3,1,D,68.8,74.5,70.8,68,63.5,59.5
11,2022,3,1,E,67.4,74.2,69.4,65.6,60.1,56.2
11,2022,3,1,N,61,68.9,62,51.4,44.3,41.3
11,2022,3,1,T,67,72.6,67.7,62.1,56.6,53
12,2022,3,1,D,63.9,70.3,64.9,61.7,58.4,56
12,2022,3,1,E,61.9,70.1,64,60.5,56.5,52.9
12,2022,3,1,N,55.7,63.9,59,52.3,43.2,37.7
12,2022,3,1,T,62.1,69.2,64.1,59.9,48.9,40
13,2022,3,1,D,62.1,70.4,64.8,60.5,54,47.8
13,2022,3,1,E,55.1,63.9,58.1,52.6,46.2,43.2
13,2022,3,1,N,49.6,60.2,53.2,42.1,37,34.9
13,2022,3,1,T,59.5,68.8,63.4,55.2,39.2,35.7
14,2022,3,1,D,65.6,74.3,68.1,63.6,60.4,58.2
14,2022,3,1,E,62.4,68.4,64.3,61.2,58.2,56
14,2022,3,1,N,57.3,65.7,60.9,54,46.6,42.2
14,2022,3,1,T,63.6,72.9,66.6,61.5,50.9,43.9
16,2022,3,1,D,59,66.1,60.7,56.2,51.2,46.7
16,2022,3,1,E,56.2,65.9,58.6,53.3,45.9,41.9
16,2022,3,1,N,49,59.3,53.1,42,35.7,34.3
16,2022,3,1,T,56.9,65,59.4,53.5,38.1,34.9
17,2022,3,1,D,60,65.7,59.1,54.5,50.5,47.4
17,2022,3,1,E,58.5,67.4,61.8,55.6,51.2,46.7
17,2022,3,1,N,48.7,57.9,52.5,45,39.5,37.2
17,2022,3,1,T,58.1,65.3,58.8,53,42,38.1
18,2022,3,1,D,59.1,71.3,61.4,52.7,47.8,45.1
18,2022,3,1,E,54.5,65.6,56.1,49.7,44.8,42.2
18,2022,3,1,N,46.7,56.7,48.7,42.7,41.1,40.2
18,2022,3,1,T,56.7,69.2,58.1,49.5,41.6,40.1
19,2022,3,1,D,60.6,67.6,62.9,57.9,54,51.7
19,2022,3,1,E,58.8,66.8,61.7,56.2,51.2,48.4
19,2022,3,1,N,52.7,63.5,56.2,46.7,39,34
19,2022,3,1,T,58.8,66.8,61.9,55.7,42.7,35.7
24,2022,3,1,D,48.3,56.6,51.4,45.7,41.9,40.1
24,2022,3,1,E,45.1,53,48.5,42.5,40.3,39.2
24,2022,3,1,N,43.6,52.7,48.4,39.3,38.1,37.1
24,2022,3,1,T,46.7,55,50.3,43.5,38.7,37.4
25,2022,3,1,D,68.4,71.6,69.8,68.1,66.4,65
25,2022,3,1,E,67.4,70.5,68.7,67.2,65.3,63.2
25,2022,3,1,N,64,70.4,67.9,62.3,54.3,48.5
25,2022,3,1,T,67.2,71.1,69.5,67.2,59.3,50.4
26,2022,3,1,D,62.7,69.8,66.1,60.3,56.7,54.8
26,2022,3,1,E,60.4,67.1,63.5,57.3,54.7,53
26,2022,3,1,N,57.3,66.8,60,54.7,45.9,41.5
26,2022,3,1,T,61.1,68.9,64.9,58.1,50.9,43.1
27,2022,3,1,D,59.7,68.8,63.8,55.4,49.1,45.8
27,2022,3,1,E,57,67.4,61.3,47.9,43.1,41.2
27,2022,3,1,N,54.9,66.4,57.5,48.4,41,37.3
27,2022,3,1,T,58.1,68,62.3,51.9,43.1,38.7
28,2022,3,1,D,68.3,75,71.8,65.9,59.3,54.6
28,2022,3,1,E,65.5,73.4,69.6,62.5,54.1,47.9
28,2022,3,1,N,60.2,72.6,63.5,45.8,35.3,33
28,2022,3,1,T,66.3,74.5,70.6,62.3,40.3,33.7
29,2022,3,1,D,57.4,65.4,61.2,54.3,47.4,43.6
29,2022,3,1,E,55.2,63.9,59.1,48.1,40.6,37.1
29,2022,3,1,N,49.8,62.7,51.3,37.6,34.3,33.3
29,2022,3,1,T,55.6,64.7,59.9,49.6,35.4,33.8
30,2022,3,1,D,59.7,66.1,62,58.2,54.2,51.2
30,2022,3,1,E,57.3,64.9,60.2,55.5,49.9,47.7
30,2022,3,1,N,52,61.7,55.1,47.1,43.8,42.1
30,2022,3,1,T,57.9,65.3,61,55.8,45.6,42.5
31,2022,3,1,D,63.5,72.5,67.8,57.1,50.9,47.5
31,2022,3,1,E,61.6,70.9,66.6,55,49.1,46.6
31,2022,3,1,N,55.1,67.1,53.6,45.5,41.5,39.2
31,2022,3,1,T,61.7,71.7,66.2,53.7,43.6,40.2
47,2022,3,1,D,54.9,67.1,55.6,50.7,47.4,45.5
47,2022,3,1,E,54.7,67.5,54.9,48,43.9,42.3
47,2022,3,1,N,49.7,63.2,49.4,40.1,37.1,36.1
47,2022,3,1,T,53.7,66.4,54.4,48.5,38.4,36.3
48,2022,3,1,D,61.6,67.7,63.2,60.3,55.6,53.2
48,2022,3,1,E,60,66.3,61.8,59,55,52.7
48,2022,3,1,N,57.2,63,57.9,51.4,46,42.9
48,2022,3,1,T,60.3,66,61.2,57.1,52.3,49.7
50,2022,3,1,D,66.7,73.3,67.7,64.7,61.6,59.2
50,2022,3,1,E,65.7,72.3,66.8,63.6,59.7,56.1
50,2022,3,1,N,59.4,67.2,63,55.7,47.8,44.4
50,2022,3,1,T,65.1,72.3,66.9,63.2,52.1,45.6
54,2022,3,1,D,61.9,67.7,64.1,60.8,57.8,55.2
54,2022,3,1,E,60.3,66,62.7,59.1,55.5,53.2
54,2022,3,1,N,54.2,61.4,55.4,51.2,49.3,48.5
54,2022,3,1,T,60.2,65.3,61,57.3,54.6,52.6
55,2022,3,1,D,56.9,64.8,59.8,53.9,49.7,46.8
55,2022,3,1,E,53.4,61.8,56.5,50.4,46,44.3
55,2022,3,1,N,50.3,59.7,53.3,46.7,42.7,41.2
55,2022,3,1,T,55,63.6,58.2,51.5,44.5,41.7
86,2022,3,1,D,56.6,64.6,60,54.5,48.6,44.9
86,2022,3,1,E,55.1,62.7,57.6,50.6,44.9,42.5
86,2022,3,1,N,47.2,57.8,50,41.3,37,36.1
86,2022,3,1,T,54.8,63.5,58.6,50.8,38.3,36.3
1,2022,3,2,D,65.4,72.3,66.9,62.8,58.1,55.5
1,2022,3,2,E,63.5,70.3,66,61.7,56.1,52.8
1,2022,3,2,N,59.1,68,63.2,54.3,46.4,42.6
1,2022,3,2,T,63.7,71,66.1,60.7,51,44.1
2,2022,3,2,D,70,77,70.8,68,65,62.4
2,2022,3,2,E,68.3,74.8,69.8,66.9,63.3,60.3
2,2022,3,2,N,64.3,71.3,67.8,61.5,55.2,51.4
2,2022,3,2,T,68.5,75.3,70.1,66.8,59,53.1
3,2022,3,2,D,61.8,69.8,64.4,59.5,55.3,52
3,2022,3,2,E,73,75.1,65.9,60.4,56.4,53.6
3,2022,3,2,N,58.5,70.3,61,53,47,43.4
3,2022,3,2,T,66.4,71.1,64.2,58.4,50.2,44.8
5,2022,3,2,D,60.9,67,63.3,59.6,56,52.8
5,2022,3,2,E,60,66.9,62.6,58.3,52.7,47.8
5,2022,3,2,N,50.8,60.9,55.1,44.7,35.9,34.2
5,2022,3,2,T,59.2,66.3,62.5,57.5,39.7,34.8
6,2022,3,2,D,69.7,77,72.3,67.9,63,61.1
6,2022,3,2,E,68.9,75.8,71.3,66.5,62.1,58
6,2022,3,2,N,63,71.6,66.2,58,50,46.3
6,2022,3,2,T,68.2,76,71.4,65.3,54.4,47.6
8,2022,3,2,D,65.5,73,67.9,63.4,60,57.4
8,2022,3,2,E,64.7,72.5,67.1,62.7,58.7,55.6
8,2022,3,2,N,58.5,66.3,61.4,54.9,47.4,44.9
8,2022,3,2,T,64,70.7,65.6,60.5,55.6,53
10,2022,3,2,D,65.7,73.8,69,62.7,58.1,55.3
10,2022,3,2,E,63.6,71.9,67.2,61.1,56.1,52.6
10,2022,3,2,N,57.4,68.5,60.2,50.9,47.5,46.5
10,2022,3,2,T,63.9,72.8,67.6,60.3,48.8,47.1
11,2022,3,2,D,69,74.7,70.9,68,63.6,59.6
11,2022,3,2,E,67.9,74.5,69.8,66.2,61.3,57.8
11,2022,3,2,N,59.7,68.9,62,51.6,44.4,41.8
11,2022,3,2,T,67.3,72.8,67.8,62.3,56.9,53.4
12,2022,3,2,D,64,71.3,65,61.7,58.6,56.3
12,2022,3,2,E,62.7,71.5,64.7,60.8,56.9,53.6
12,2022,3,2,N,55.7,64.1,59.3,52.3,42.9,36.3
12,2022,3,2,T,62.3,70,64.3,60,48.7,39
13,2022,3,2,D,61.2,70.7,62.5,57.7,53,48.2
13,2022,3,2,E,59.8,65,58.9,53.2,46.3,42.3
13,2022,3,2,N,48.5,58.8,52.5,42.5,38.5,37.2
13,2022,3,2,T,59.2,68.3,60.8,54.4,40,37.7
14,2022,3,2,D,65.1,72.7,66.7,62.6,59.5,57.4
14,2022,3,2,E,65,70.8,63.9,60.3,57,53.9
14,2022,3,2,N,57.7,65.7,61.4,55.6,48.5,44.2
14,2022,3,2,T,63.8,70.8,65.5,60.7,52.4,45.9
16,2022,3,2,D,58.9,67.5,60.9,56.4,52,47.9
16,2022,3,2,E,55.9,64.4,58.7,53.9,47.1,42.4
16,2022,3,2,N,49.3,59.7,53.1,42.1,36,34.9
16,2022,3,2,T,56.9,65.8,59.5,53.9,38.1,35.2
17,2022,3,2,D,57.6,67.5,60.1,54.9,51.2,48.5
17,2022,3,2,E,57.9,67.6,60.3,54.3,49.3,47.1
17,2022,3,2,N,49,58.7,52.8,43.9,37,35
17,2022,3,2,T,56.3,66.4,59,53,40.1,35.5
18,2022,3,2,D,56.2,65.8,57.9,51.6,46.9,41.4
18,2022,3,2,E,57.6,69.8,57.8,51.1,44.5,41.6
18,2022,3,2,N,44.9,55,46.2,39.4,36.5,36
18,2022,3,2,T,55,65.6,56.5,49.2,37.7,36.1
19,2022,3,2,D,62.5,68.6,63.5,58.5,54.8,52.5
19,2022,3,2,E,62,74.2,64,56.8,51.6,48.8
19,2022,3,2,N,53,64.2,55.9,46.4,38.4,34.9
19,2022,3,2,T,60.9,69.2,62.6,56.3,42.8,36.2
20,2022,3,2,D,60.4,67.9,62.8,58.2,55.2,52.5
20,2022,3,2,E,59.7,67,62.4,57.3,51.3,47.3
24,2022,3,2,D,45.6,53.3,48.4,43.8,40.2,38.6
24,2022,3,2,E,41.5,48.7,43.6,40.4,39.1,38.1
24,2022,3,2,N,41.4,50.7,44.3,38.6,36.6,36.1
24,2022,3,2,T,43.9,52.2,47.1,41.5,37.6,36.2
25,2022,3,2,D,67.7,71.6,69.2,67.3,65.6,64.1
25,2022,3,2,E,67.1,70.6,68.4,66.7,64.7,62.1
25,2022,3,2,N,63,69,66.8,61.5,53,45.7
25,2022,3,2,T,66.5,70.9,68.7,66.4,58.3,48.9
26,2022,3,2,D,61.9,68.4,65.4,59.7,56.3,54.5
26,2022,3,2,E,59.5,67,63.3,56.6,54,51.9
26,2022,3,2,N,56.1,66.6,58.8,52.5,45,41.7
26,2022,3,2,T,60.3,67.9,64.3,57.5,49.1,42.9
27,2022,3,2,D,60.9,70.2,63.9,55.4,51,48.1
27,2022,3,2,E,58.3,68,62.1,53.3,49.3,47.2
27,2022,3,2,N,52.6,65.6,52.7,40.7,34.2,32.2
27,2022,3,2,T,59,68.7,62.4,52.8,37,32.9
28,2022,3,2,D,68,74.8,71.7,65.9,59.2,54.2
28,2022,3,2,E,65.8,73.7,69.9,62.9,54.1,46.7
28,2022,3,2,N,59.6,71.8,62.9,45.5,37.8,36
28,2022,3,2,T,66.1,74.2,70.6,62.4,40.5,36.6
29,2022,3,2,D,56.8,64.4,60.5,54.4,47.3,43.6
29,2022,3,2,E,54.7,64,59.5,48.4,40.1,36
29,2022,3,2,N,49.5,61.8,50.8,36.9,33.5,33
29,2022,3,2,T,55,63.9,59.5,49.9,34.6,33.1
30,2022,3,2,D,59.8,66.2,62,58.5,54.9,52.4
30,2022,3,2,E,57.6,64.5,60.4,56.1,49.3,46.8
30,2022,3,2,N,54.3,65,56.4,48.2,43.2,41.8
30,2022,3,2,T,58.3,65.7,61.2,56.5,46,42.3
31,2022,3,2,D,63,72,67.7,57.7,54,52.2
31,2022,3,2,E,62.3,71.4,67,56.8,51.7,49.2
31,2022,3,2,N,52.1,64.8,53.1,45.6,40.5,38.5
31,2022,3,2,T,61.3,71.5,66.1,55.1,42.8,39.2
47,2022,3,2,D,55.2,67.3,55.5,50.8,47.8,46
47,2022,3,2,E,56.2,68.3,54.3,48.6,45,43.1
47,2022,3,2,N,49.7,61.1,51.1,44.3,38.5,37.1
47,2022,3,2,T,54.3,66.6,54.5,49.1,41.3,37.4
48,2022,3,2,D,61.2,67.2,63.4,60.6,56.1,53.7
48,2022,3,2,E,60.1,65.6,61.8,59.2,55.8,53.6
48,2022,3,2,N,57.5,63.1,58,51.8,46.5,43.5
48,2022,3,2,T,60.1,65.5,61.4,57.5,52.9,50.4
50,2022,3,2,D,66.6,73,67.8,65,62,59.3
50,2022,3,2,E,66.2,71.5,66.9,63.8,60.1,56.6
50,2022,3,2,N,59.3,66.9,62.9,56.1,49,45.1
50,2022,3,2,T,65.2,71,67,63.4,53.4,46.5
54,2022,3,2,D,61.5,66.8,63.8,60.6,57.2,54.4
54,2022,3,2,E,60.7,67.1,63.1,59.2,55.6,53
54,2022,3,2,N,54,61.3,55.6,50.6,48.6,47.8
54,2022,3,2,T,59.9,65,60.9,57,54,51.9
55,2022,3,2,D,58.9,69.7,60.7,54.5,50.5,48
55,2022,3,2,E,54.3,63.3,57.3,51.2,46.5,44.2
55,2022,3,2,N,48.7,58.5,51.1,44.8,41.6,40.6
55,2022,3,2,T,56.6,68.1,58.8,51.9,43.1,41.1
86,2022,3,2,D,58,66.8,60.9,55.1,50,47.3
86,2022,3,2,E,55.7,65.3,59.1,52.1,45.8,42.8
86,2022,3,2,N,54.3,68.7,53.5,43.6,37.6,36.2
86,2022,3,2,T,56.7,66.9,59.8,52.1,40.8,36.6
1,2022,3,3,D,66.9,73,70.4,64.4,58.8,54.8
1,2022,3,3,E,67.5,73.4,71.1,65.5,58.7,56.3
1,2022,3,3,N,59.8,68,63.7,56,50.8,48
1,2022,3,3,T,65.9,72.9,70.2,62.6,53.6,49.1
2,2022,3,3,D,71.7,76.3,73.2,70.2,66.3,63.3
2,2022,3,3,E,71.7,79,72.5,69.9,66.2,63.2
2,2022,3,3,N,65.7,71.5,68.1,61.9,55.4,51.8
2,2022,3,3,T,70.5,75.8,72.6,68.7,58.8,53.4
3,2022,3,3,D,61.3,69.8,64.4,59,53.8,49
3,2022,3,3,E,58.9,67.5,62.1,55.9,52.3,50.2
3,2022,3,3,N,57.9,69.7,60.5,51.6,46.4,43.6
3,2022,3,3,T,60,69.4,63.4,56.7,49,44.7
5,2022,3,3,D,63.5,69.4,65.9,61.4,56.9,53.3
5,2022,3,3,E,62,67.9,64.8,60.5,55.9,52.2
5,2022,3,3,N,51.5,60.8,55.9,46,35.6,33.4
5,2022,3,3,T,61.6,68.6,64.9,59.1,40.7,34.1
6,2022,3,3,D,72.2,78.3,75.7,70.1,64.4,61.5
6,2022,3,3,E,72.3,77.6,74.6,70.4,65.5,63.2
6,2022,3,3,N,63.6,71.9,66.8,59.6,51.6,47.4
6,2022,3,3,T,70.9,77.9,74.8,67.8,56.1,48.8
8,2022,3,3,D,68.4,74.5,70.7,66.6,63,59.5
8,2022,3,3,E,67.4,74,70.6,65.8,61.3,58.4
8,2022,3,3,N,59.5,67.2,62.4,56.3,47.9,45.2
8,2022,3,3,T,66.8,72.1,68.1,63.3,57.9,54.8
10,2022,3,3,D,67.3,75.2,70.9,64.6,58.7,54.7
10,2022,3,3,E,65.4,73,69.2,63.1,57.7,53.7
10,2022,3,3,N,57.9,68.3,60.4,50.9,47.2,46.2
10,2022,3,3,T,65.5,74.4,69.5,61.7,48.6,46.5
11,2022,3,3,D,71.2,75.4,73.2,70.5,65.9,61.7
11,2022,3,3,E,71.2,76.7,72.6,69.3,64.2,60.1
11,2022,3,3,N,60.6,69.2,62.9,52.8,45,41.5
11,2022,3,3,T,69.7,73.6,69.8,64.6,58.8,54.9
12,2022,3,3,D,64.2,70.4,66.2,62.8,59.1,56.1
12,2022,3,3,E,62.7,68.4,65,61.9,58.3,55.9
12,2022,3,3,N,56.6,65.8,59.7,53.4,45.1,39.7
12,2022,3,3,T,62.6,69.3,65.4,61.1,50.1,41.8
13,2022,3,3,D,60.7,68.4,63.7,58.6,53.4,46.2
13,2022,3,3,E,58.5,65.3,61.5,55.7,49.5,46.3
13,2022,3,3,N,49.2,60.1,52.3,41.5,34.7,33.2
13,2022,3,3,T,58.7,66.9,62.4,55.5,37.8,33.6
14,2022,3,3,D,66.5,73.8,68.7,64.9,61.3,59.1
14,2022,3,3,E,64.7,69.5,66,63.2,60.3,57.7
14,2022,3,3,N,58.8,66.6,61.5,54.3,47,41.7
14,2022,3,3,T,64.7,72.1,67.5,62.9,51.4,44.1
16,2022,3,3,D,61.1,68,64.5,58.8,52.7,47.8
16,2022,3,3,E,60,66.5,63.2,58.8,50.8,46
16,2022,3,3,N,49.1,58.6,53,42.5,34.7,32.7
16,2022,3,3,T,59.3,67,63.5,56.1,38.3,33.4
17,2022,3,3,D,57.7,65.3,60.5,55.4,50.7,47.1
17,2022,3,3,E,55.4,62.9,58.5,53.2,48.6,46.6
17,2022,3,3,N,49.7,59.8,52.7,44.4,38.1,35.5
17,2022,3,3,T,55.8,64,59.1,52.8,41.6,36.3
18,2022,3,3,D,57.4,66.7,59.1,53.3,47.6,42.8
18,2022,3,3,E,55,66,56.8,50.5,45.6,43.4
18,2022,3,3,N,45,55.8,47.1,40.2,37.3,37
18,2022,3,3,T,55.3,65,57.5,50,38,37.1
19,2022,3,3,D,62.3,69.5,65.5,60.2,55.4,52.1
19,2022,3,3,E,61,68.2,63.7,58.4,53.9,51.4
19,2022,3,3,N,52.3,63,55.8,46.6,37.6,32.4
19,2022,3,3,T,60.5,68.7,64.2,57.6,42.4,34.5
20,2022,3,3,D,63.4,71,66.1,60.2,55.1,51.2
20,2022,3,3,E,62.3,69.9,65.4,59.6,54.5,51
20,2022,3,3,N,52.2,62.5,55,47.5,40.7,38
20,2022,3,3,T,61.3,69.8,64.6,57.1,43.9,38.8
24,2022,3,3,D,47.1,55.7,50,44.7,41.1,39.5
24,2022,3,3,E,45.2,52.4,46.7,44.4,41.7,40.3
24,2022,3,3,N,40.3,49.6,42.6,37.6,36.2,35.3
24,2022,3,3,T,45.5,54.4,48.5,43.5,36.7,35.8
25,2022,3,3,D,72.1,75.8,74.6,72,67.4,65.7
25,2022,3,3,E,72.7,74.9,74,72.6,70.8,68.7
25,2022,3,3,N,62.9,69.3,66.7,61.3,53,44.2
25,2022,3,3,T,70.9,75.6,74.2,70,58.5,47.9
26,2022,3,3,D,65.5,72.5,69.3,63.6,57.9,55.3
26,2022,3,3,E,64.3,70.9,67.4,61.8,58.9,57
26,2022,3,3,N,56.8,67,59.6,53.3,46.3,43.2
26,2022,3,3,T,63.9,71.8,67.9,61.3,50.2,44.4
27,2022,3,3,D,62.9,72,67.4,57.5,52.1,48.1
27,2022,3,3,E,61.3,70.9,65.2,56.9,52.7,50.6
27,2022,3,3,N,53.7,65.9,55.3,45.3,37.5,34.6
27,2022,3,3,T,61.2,71.3,65.7,55.4,41.3,35.8
28,2022,3,3,D,69.7,76.2,73.4,67.8,60.5,55.1
28,2022,3,3,E,68.6,75.3,72.1,65.6,57,49.6
28,2022,3,3,N,59.7,71.9,63.1,44.1,34.3,32.3
28,2022,3,3,T,68,75.7,72.4,64.2,38,33.1
29,2022,3,3,D,59.7,67.6,63.9,56.5,48.5,43.9
29,2022,3,3,E,57.5,67.2,62.3,50.7,43.3,39.4
29,2022,3,3,N,49.4,62.1,51.5,37.2,33.3,32.5
29,2022,3,3,T,57.7,67,62.6,51.3,34.3,33
30,2022,3,3,D,63.7,69.8,67.1,62,56.7,52.3
30,2022,3,3,E,61.3,67.3,63.8,58.9,51.1,48.2
30,2022,3,3,N,52.2,61.5,55.9,47.7,44.1,42.2
30,2022,3,3,T,61.6,69.2,65.8,58.6,46.2,43
31,2022,3,3,D,66,75.5,71.1,58.7,50.8,46.8
31,2022,3,3,E,64.9,74,69.8,58.2,53.9,52
31,2022,3,3,N,51.6,64.7,50.8,42.7,37.6,36
31,2022,3,3,T,64.1,74.8,69.2,54.8,39.9,36.5
47,2022,3,3,D,54.9,66.3,56.9,51.5,47.9,45.3
47,2022,3,3,E,53.5,65.6,54.8,49.4,46,44.4
47,2022,3,3,N,50.1,62.5,51.1,41.6,35.6,34.2
47,2022,3,3,T,53.6,65.5,55.6,49.5,38.6,34.5
48,2022,3,3,D,63.8,69.8,66,62.7,58.3,55.2
48,2022,3,3,E,63.2,68.6,65.2,62.7,58.5,55.4
48,2022,3,3,N,54.7,60.8,56.8,52.4,47.6,44.5
48,2022,3,3,T,62.3,66.8,63,59.5,55.1,51.9
50,2022,3,3,D,68.8,73.6,71.1,67.2,62.8,59.5
50,2022,3,3,E,68.4,73.7,69.7,66.9,63.3,60.5
50,2022,3,3,N,59.6,67,63.2,56.5,48.9,45.1
50,2022,3,3,T,67.4,73,70.3,65.3,52.8,46.4
54,2022,3,3,D,64.4,69.2,66.5,63,59.4,56.5
54,2022,3,3,E,63.6,68.8,66,62.5,58.6,55.7
54,2022,3,3,N,53.6,61.6,55.3,50.1,48.1,47.5
54,2022,3,3,T,62.7,66.8,62.9,58.8,55.7,53.5
55,2022,3,3,D,59.6,67.5,62.8,56.8,51.7,47.7
55,2022,3,3,E,57.4,64.9,60.5,55.5,51.6,49.2
55,2022,3,3,N,51.4,61.2,52.2,45.8,42.4,41.1
55,2022,3,3,T,57.8,66.6,61.2,54.6,44.3,41.5
86,2022,3,3,D,60,69.6,63.5,56.5,49.1,43.9
86,2022,3,3,E,57.4,66,61,53.5,46.8,43.6
86,2022,3,3,N,46.9,58.2,50,41.4,36.5,35.3
86,2022,3,3,T,57.9,68.1,61.8,52.4,38.8,36
1,2022,3,4,D,65.1,72,67.7,63.6,58.1,55.6
1,2022,3,4,E,65.9,71,66.9,61.9,56.8,54.9
1,2022,3,4,N,64.8,72.6,68.8,59.5,52.4,49.4
1,2022,3,4,T,65,72,67.7,62.3,55.3,50.5
2,2022,3,4,D,70,76.5,71.1,68.3,65.4,62.6
2,2022,3,4,E,68.9,75.7,70.2,67.5,64.4,61.6
2,2022,3,4,N,67.3,73.3,70.7,65.1,58.3,54.6
2,2022,3,4,T,69,75.7,70.7,67.5,61.8,56
3,2022,3,4,D,63.5,72.3,66.3,60.9,55.2,49.4
3,2022,3,4,E,62.8,69.7,65.8,61.5,57.2,54.6
3,2022,3,4,N,58.6,69.5,61.6,53.7,48.3,45.2
3,2022,3,4,T,62.3,71.3,65.5,59.5,50.9,46.3
5,2022,3,4,D,62,69.3,63.9,60.2,56.6,54
5,2022,3,4,E,61,67.5,63.6,59.6,55.4,52.4
5,2022,3,4,N,54.4,63.8,58.5,50.2,44,41.6
5,2022,3,4,T,60.3,67.5,63.1,58.4,46.9,42.5
6,2022,3,4,D,70.3,77.3,72.9,68.4,63.5,61.3
6,2022,3,4,E,69.3,78.7,71.8,66.9,62.7,58
6,2022,3,4,N,68.1,76.8,71.6,64.5,57.4,53
6,2022,3,4,T,69.3,76.8,72.3,66.7,60.9,54.8
8,2022,3,4,D,65.2,72.4,67.8,63.3,60.1,57.4
8,2022,3,4,E,63.7,70.9,66.5,62.1,58.8,56.2
8,2022,3,4,N,63.1,70,65.7,60.2,51.5,47.5
